Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Unidade da Federação (Código),Unidade da Federação,Ano (Código),Ano,Variável (Código),Variável,Sexo (Código),Sexo,Idade (Código),Idade,Forma de declaração da idade (Código),Forma de declaração da idade
3,Unidade da Federação,45,Pessoas,4564,25,Paraíba,2022,2022,93,População residente,6794,Total,6641,88 anos,113635,Total
3,Unidade da Federação,45,Pessoas,3523,25,Paraíba,2022,2022,93,População residente,6794,Total,6642,89 anos,113635,Total
3,Unidade da Federação,45,Pessoas,13604,25,Paraíba,2022,2022,93,População residente,6794,Total,60040,90 a 94 anos,113635,Total
3,Unidade da Federação,45,Pessoas,3901,25,Paraíba,2022,2022,93,População residente,6794,Total,6643,90 anos,113635,Total
3,Unidade da Federação,45,Pessoas,3064,25,Paraíba,2022,2022,93,População residente,6794,Total,6644,91 anos,113635,Total
3,Unidade da Federação,45,Pessoas,2994,25,Paraíba,2022,2022,93,População residente,6794,Total,6645,92 anos,113635,Total
3,Unidade da Federação,45,Pessoas,2009,25,Paraíba,2022,2022,93,População residente,6794,Total,6646,93 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1636,25,Paraíba,2022,2022,93,População residente,6794,Total,6647,94 anos,113635,Total
3,Unidade da Federação,45,Pessoas,4470,25,Paraíba,2022,2022,93,População residente,6794,Total,60041,95 a 99 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1349,25,Paraíba,2022,2022,93,População residente,6794,Total,6648,95 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1058,25,Paraíba,2022,2022,93,População residente,6794,Total,6649,96 anos,113635,Total
3,Unidade da Federação,45,Pessoas,914,25,Paraíba,2022,2022,93,População residente,6794,Total,6650,97 anos,113635,Total
3,Unidade da Federação,45,Pessoas,661,25,Paraíba,2022,2022,93,População residente,6794,Total,6651,98 anos,113635,Total
3,Unidade da Federação,45,Pessoas,488,25,Paraíba,2022,2022,93,População residente,6794,Total,6652,99 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1330,25,Paraíba,2022,2022,93,População residente,6794,Total,6653,100 anos ou mais,113635,Total
3,Unidade da Federação,45,Pessoas,1918855,25,Paraíba,2022,2022,93,População residente,4,Homens,100362,Total,113635,Total
3,Unidade da Federação,45,Pessoas,134750,25,Paraíba,2022,2022,93,População residente,4,Homens,93070,0 a 4 anos,113635,Total
3,Unidade da Federação,45,Pessoas,24850,25,Paraíba,2022,2022,93,População residente,4,Homens,6557,Menos de 1 ano,113635,Total
3,Unidade da Federação,45,Pessoas,1970,25,Paraíba,2022,2022,93,População residente,4,Homens,93071,Menos de 1 mês,113635,Total
3,Unidade da Federação,45,Pessoas,2058,25,Paraíba,2022,2022,93,População residente,4,Homens,93072,1 mês,113635,Total
3,Unidade da Federação,45,Pessoas,2116,25,Paraíba,2022,2022,93,População residente,4,Homens,93073,2 meses,113635,Total
3,Unidade da Federação,45,Pessoas,1923,25,Paraíba,2022,2022,93,População residente,4,Homens,93074,3 meses,113635,Total
3,Unidade da Federação,45,Pessoas,2167,25,Paraíba,2022,2022,93,População residente,4,Homens,93075,4 meses,113635,Total
3,Unidade da Federação,45,Pessoas,1858,25,Paraíba,2022,2022,93,População residente,4,Homens,93076,5 meses,113635,Total
3,Unidade da Federação,45,Pessoas,1953,25,Paraíba,2022,2022,93,População residente,4,Homens,93077,6 meses,113635,Total
3,Unidade da Federação,45,Pessoas,2156,25,Paraíba,2022,2022,93,População residente,4,Homens,93078,7 meses,113635,Total
3,Unidade da Federação,45,Pessoas,2094,25,Paraíba,2022,2022,93,População residente,4,Homens,93079,8 meses,113635,Total
3,Unidade da Federação,45,Pessoas,2199,25,Paraíba,2022,2022,93,População residente,4,Homens,93080,9 meses,113635,Total
3,Unidade da Federação,45,Pessoas,2212,25,Paraíba,2022,2022,93,População residente,4,Homens,93081,10 meses,113635,Total
3,Unidade da Federação,45,Pessoas,2144,25,Paraíba,2022,2022,93,População residente,4,Homens,93082,11 meses,113635,Total
3,Unidade da Federação,45,Pessoas,25869,25,Paraíba,2022,2022,93,População residente,4,Homens,6558,1 ano,113635,Total
3,Unidade da Federação,45,Pessoas,26829,25,Paraíba,2022,2022,93,População residente,4,Homens,6559,2 anos,113635,Total
3,Unidade da Federação,45,Pessoas,28366,25,Paraíba,2022,2022,93,População residente,4,Homens,6560,3 anos,113635,Total
3,Unidade da Federação,45,Pessoas,28836,25,Paraíba,2022,2022,93,População residente,4,Homens,6561,4 anos,113635,Total
3,Unidade da Federação,45,Pessoas,141221,25,Paraíba,2022,2022,93,População residente,4,Homens,93084,5 a 9 anos,113635,Total
3,Unidade da Federação,45,Pessoas,26273,25,Paraíba,2022,2022,93,População residente,4,Homens,6562,5 anos,113635,Total
3,Unidade da Federação,45,Pessoas,28913,25,Paraíba,2022,2022,93,População residente,4,Homens,6563,6 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29514,25,Paraíba,2022,2022,93,População residente,4,Homens,6564,7 anos,113635,Total
3,Unidade da Federação,45,Pessoas,28347,25,Paraíba,2022,2022,93,População residente,4,Homens,6565,8 anos,113635,Total
3,Unidade da Federação,45,Pessoas,28174,25,Paraíba,2022,2022,93,População residente,4,Homens,6566,9 anos,113635,Total
3,Unidade da Federação,45,Pessoas,146630,25,Paraíba,2022,2022,93,População residente,4,Homens,93085,10 a 14 anos,113635,Total
3,Unidade da Federação,45,Pessoas,28447,25,Paraíba,2022,2022,93,População residente,4,Homens,6567,10 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29293,25,Paraíba,2022,2022,93,População residente,4,Homens,6568,11 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29623,25,Paraíba,2022,2022,93,População residente,4,Homens,6569,12 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29880,25,Paraíba,2022,2022,93,População residente,4,Homens,6570,13 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29387,25,Paraíba,2022,2022,93,População residente,4,Homens,6571,14 anos,113635,Total
3,Unidade da Federação,45,Pessoas,151543,25,Paraíba,2022,2022,93,População residente,4,Homens,93086,15 a 19 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29435,25,Paraíba,2022,2022,93,População residente,4,Homens,6572,15 anos,113635,Total
3,Unidade da Federação,45,Pessoas,30515,25,Paraíba,2022,2022,93,População residente,4,Homens,6573,16 anos,113635,Total
3,Unidade da Federação,45,Pessoas,31179,25,Paraíba,2022,2022,93,População residente,4,Homens,6574,17 anos,113635,Total
3,Unidade da Federação,45,Pessoas,30443,25,Paraíba,2022,2022,93,População residente,4,Homens,6575,18 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29971,25,Paraíba,2022,2022,93,População residente,4,Homens,6576,19 anos,113635,Total
3,Unidade da Federação,45,Pessoas,151096,25,Paraíba,2022,2022,93,População residente,4,Homens,93087,20 a 24 anos,113635,Total
3,Unidade da Federação,45,Pessoas,30529,25,Paraíba,2022,2022,93,População residente,4,Homens,6577,20 anos,113635,Total
3,Unidade da Federação,45,Pessoas,30310,25,Paraíba,2022,2022,93,População residente,4,Homens,6578,21 anos,113635,Total
3,Unidade da Federação,45,Pessoas,31570,25,Paraíba,2022,2022,93,População residente,4,Homens,6579,22 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29227,25,Paraíba,2022,2022,93,População residente,4,Homens,6580,23 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29460,25,Paraíba,2022,2022,93,População residente,4,Homens,6581,24 anos,113635,Total
3,Unidade da Federação,45,Pessoas,145127,25,Paraíba,2022,2022,93,População residente,4,Homens,93088,25 a 29 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29838,25,Paraíba,2022,2022,93,População residente,4,Homens,6582,25 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29636,25,Paraíba,2022,2022,93,População residente,4,Homens,6656,26 anos,113635,Total
3,Unidade da Federação,45,Pessoas,30267,25,Paraíba,2022,2022,93,População residente,4,Homens,6657,27 anos,113635,Total
3,Unidade da Federação,45,Pessoas,28171,25,Paraíba,2022,2022,93,População residente,4,Homens,6658,28 anos,113635,Total
3,Unidade da Federação,45,Pessoas,27215,25,Paraíba,2022,2022,93,População residente,4,Homens,6659,29 anos,113635,Total
3,Unidade da Federação,45,Pessoas,142748,25,Paraíba,2022,2022,93,População residente,4,Homens,93089,30 a 34 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29302,25,Paraíba,2022,2022,93,População residente,4,Homens,6583,30 anos,113635,Total
3,Unidade da Federação,45,Pessoas,26695,25,Paraíba,2022,2022,93,População residente,4,Homens,6584,31 anos,113635,Total
3,Unidade da Federação,45,Pessoas,28099,25,Paraíba,2022,2022,93,População residente,4,Homens,6585,32 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29503,25,Paraíba,2022,2022,93,População residente,4,Homens,6586,33 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29149,25,Paraíba,2022,2022,93,População residente,4,Homens,6587,34 anos,113635,Total
3,Unidade da Federação,45,Pessoas,150472,25,Paraíba,2022,2022,93,População residente,4,Homens,93090,35 a 39 anos,113635,Total
3,Unidade da Federação,45,Pessoas,30427,25,Paraíba,2022,2022,93,População residente,4,Homens,6588,35 anos,113635,Total
3,Unidade da Federação,45,Pessoas,30961,25,Paraíba,2022,2022,93,População residente,4,Homens,6589,36 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29997,25,Paraíba,2022,2022,93,População residente,4,Homens,6590,37 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29074,25,Paraíba,2022,2022,93,População residente,4,Homens,6591,38 anos,113635,Total
3,Unidade da Federação,45,Pessoas,30013,25,Paraíba,2022,2022,93,População residente,4,Homens,6592,39 anos,113635,Total
3,Unidade da Federação,45,Pessoas,146975,25,Paraíba,2022,2022,93,População residente,4,Homens,93091,40 a 44 anos,113635,Total
3,Unidade da Federação,45,Pessoas,32660,25,Paraíba,2022,2022,93,População residente,4,Homens,6593,40 anos,113635,Total
3,Unidade da Federação,45,Pessoas,29072,25,Paraíba,2022,2022,93,População residente,4,Homens,6594,41 anos,113635,Total
3,Unidade da Federação,45,Pessoas,30248,25,Paraíba,2022,2022,93,População residente,4,Homens,6595,42 anos,113635,Total
3,Unidade da Federação,45,Pessoas,28385,25,Paraíba,2022,2022,93,População residente,4,Homens,6596,43 anos,113635,Total
3,Unidade da Federação,45,Pessoas,26610,25,Paraíba,2022,2022,93,População residente,4,Homens,6597,44 anos,113635,Total
3,Unidade da Federação,45,Pessoas,126489,25,Paraíba,2022,2022,93,População residente,4,Homens,93092,45 a 49 anos,113635,Total
3,Unidade da Federação,45,Pessoas,26396,25,Paraíba,2022,2022,93,População residente,4,Homens,6598,45 anos,113635,Total
3,Unidade da Federação,45,Pessoas,26068,25,Paraíba,2022,2022,93,População residente,4,Homens,6599,46 anos,113635,Total
3,Unidade da Federação,45,Pessoas,25433,25,Paraíba,2022,2022,93,População residente,4,Homens,6600,47 anos,113635,Total
3,Unidade da Federação,45,Pessoas,24645,25,Paraíba,2022,2022,93,População residente,4,Homens,6601,48 anos,113635,Total
3,Unidade da Federação,45,Pessoas,23947,25,Paraíba,2022,2022,93,População residente,4,Homens,6602,49 anos,113635,Total
3,Unidade da Federação,45,Pessoas,112185,25,Paraíba,2022,2022,93,População residente,4,Homens,93093,50 a 54 anos,113635,Total
3,Unidade da Federação,45,Pessoas,24081,25,Paraíba,2022,2022,93,População residente,4,Homens,6603,50 anos,113635,Total
3,Unidade da Federação,45,Pessoas,21536,25,Paraíba,2022,2022,93,População residente,4,Homens,6604,51 anos,113635,Total
3,Unidade da Federação,45,Pessoas,23280,25,Paraíba,2022,2022,93,População residente,4,Homens,6605,52 anos,113635,Total
3,Unidade da Federação,45,Pessoas,21825,25,Paraíba,2022,2022,93,População residente,4,Homens,6606,53 anos,113635,Total
3,Unidade da Federação,45,Pessoas,21463,25,Paraíba,2022,2022,93,População residente,4,Homens,6607,54 anos,113635,Total
3,Unidade da Federação,45,Pessoas,102247,25,Paraíba,2022,2022,93,População residente,4,Homens,93094,55 a 59 anos,113635,Total
3,Unidade da Federação,45,Pessoas,21002,25,Paraíba,2022,2022,93,População residente,4,Homens,6608,55 anos,113635,Total
3,Unidade da Federação,45,Pessoas,20973,25,Paraíba,2022,2022,93,População residente,4,Homens,6609,56 anos,113635,Total
3,Unidade da Federação,45,Pessoas,20700,25,Paraíba,2022,2022,93,População residente,4,Homens,6610,57 anos,113635,Total
3,Unidade da Federação,45,Pessoas,20720,25,Paraíba,2022,2022,93,População residente,4,Homens,6611,58 anos,113635,Total
3,Unidade da Federação,45,Pessoas,18852,25,Paraíba,2022,2022,93,População residente,4,Homens,6612,59 anos,113635,Total
3,Unidade da Federação,45,Pessoas,80981,25,Paraíba,2022,2022,93,População residente,4,Homens,93095,60 a 64 anos,113635,Total
3,Unidade da Federação,45,Pessoas,18440,25,Paraíba,2022,2022,93,População residente,4,Homens,6613,60 anos,113635,Total
3,Unidade da Federação,45,Pessoas,16720,25,Paraíba,2022,2022,93,População residente,4,Homens,6614,61 anos,113635,Total
3,Unidade da Federação,45,Pessoas,16969,25,Paraíba,2022,2022,93,População residente,4,Homens,6615,62 anos,113635,Total
3,Unidade da Federação,45,Pessoas,14221,25,Paraíba,2022,2022,93,População residente,4,Homens,6616,63 anos,113635,Total
3,Unidade da Federação,45,Pessoas,14631,25,Paraíba,2022,2022,93,População residente,4,Homens,6617,64 anos,113635,Total
3,Unidade da Federação,45,Pessoas,63109,25,Paraíba,2022,2022,93,População residente,4,Homens,93096,65 a 69 anos,113635,Total
3,Unidade da Federação,45,Pessoas,14178,25,Paraíba,2022,2022,93,População residente,4,Homens,6618,65 anos,113635,Total
3,Unidade da Federação,45,Pessoas,13447,25,Paraíba,2022,2022,93,População residente,4,Homens,6619,66 anos,113635,Total
3,Unidade da Federação,45,Pessoas,12411,25,Paraíba,2022,2022,93,População residente,4,Homens,6620,67 anos,113635,Total
3,Unidade da Federação,45,Pessoas,12252,25,Paraíba,2022,2022,93,População residente,4,Homens,6621,68 anos,113635,Total
3,Unidade da Federação,45,Pessoas,10821,25,Paraíba,2022,2022,93,População residente,4,Homens,6622,69 anos,113635,Total
3,Unidade da Federação,45,Pessoas,49710,25,Paraíba,2022,2022,93,População residente,4,Homens,93097,70 a 74 anos,113635,Total
3,Unidade da Federação,45,Pessoas,11223,25,Paraíba,2022,2022,93,População residente,4,Homens,6623,70 anos,113635,Total
3,Unidade da Federação,45,Pessoas,9622,25,Paraíba,2022,2022,93,População residente,4,Homens,6624,71 anos,113635,Total
3,Unidade da Federação,45,Pessoas,10889,25,Paraíba,2022,2022,93,População residente,4,Homens,6625,72 anos,113635,Total
3,Unidade da Federação,45,Pessoas,8864,25,Paraíba,2022,2022,93,População residente,4,Homens,6626,73 anos,113635,Total
3,Unidade da Federação,45,Pessoas,9112,25,Paraíba,2022,2022,93,População residente,4,Homens,6627,74 anos,113635,Total
3,Unidade da Federação,45,Pessoas,33350,25,Paraíba,2022,2022,93,População residente,4,Homens,93098,75 a 79 anos,113635,Total
3,Unidade da Federação,45,Pessoas,8030,25,Paraíba,2022,2022,93,População residente,4,Homens,6628,75 anos,113635,Total
3,Unidade da Federação,45,Pessoas,7196,25,Paraíba,2022,2022,93,População residente,4,Homens,6629,76 anos,113635,Total
3,Unidade da Federação,45,Pessoas,6692,25,Paraíba,2022,2022,93,População residente,4,Homens,6630,77 anos,113635,Total
3,Unidade da Federação,45,Pessoas,6011,25,Paraíba,2022,2022,93,População residente,4,Homens,6631,78 anos,113635,Total
3,Unidade da Federação,45,Pessoas,5421,25,Paraíba,2022,2022,93,População residente,4,Homens,6632,79 anos,113635,Total
3,Unidade da Federação,45,Pessoas,22537,25,Paraíba,2022,2022,93,População residente,4,Homens,49108,80 a 84 anos,113635,Total
3,Unidade da Federação,45,Pessoas,5535,25,Paraíba,2022,2022,93,População residente,4,Homens,6633,80 anos,113635,Total
3,Unidade da Federação,45,Pessoas,4607,25,Paraíba,2022,2022,93,População residente,4,Homens,6634,81 anos,113635,Total
3,Unidade da Federação,45,Pessoas,5128,25,Paraíba,2022,2022,93,População residente,4,Homens,6635,82 anos,113635,Total
3,Unidade da Federação,45,Pessoas,3792,25,Paraíba,2022,2022,93,População residente,4,Homens,6636,83 anos,113635,Total
3,Unidade da Federação,45,Pessoas,3475,25,Paraíba,2022,2022,93,População residente,4,Homens,6637,84 anos,113635,Total
3,Unidade da Federação,45,Pessoas,11085,25,Paraíba,2022,2022,93,População residente,4,Homens,49109,85 a 89 anos,113635,Total
3,Unidade da Federação,45,Pessoas,3017,25,Paraíba,2022,2022,93,População residente,4,Homens,6638,85 anos,113635,Total
3,Unidade da Federação,45,Pessoas,2798,25,Paraíba,2022,2022,93,População residente,4,Homens,6639,86 anos,113635,Total
3,Unidade da Federação,45,Pessoas,2210,25,Paraíba,2022,2022,93,População residente,4,Homens,6640,87 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1731,25,Paraíba,2022,2022,93,População residente,4,Homens,6641,88 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1329,25,Paraíba,2022,2022,93,População residente,4,Homens,6642,89 anos,113635,Total
3,Unidade da Federação,45,Pessoas,4642,25,Paraíba,2022,2022,93,População residente,4,Homens,60040,90 a 94 anos,113635,Total
3,Unidade da Federação,45,Pessoas,1334,25,Paraíba,2022,2022,93,População residente,4,Homens,6643,90 anos,113635,Total
